                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.48911,                0.64795,                0.29717,                0.81672,                0.83892,                0.70854,                0.72993,                0.52152,                0.81169,                0.63989,                0.67006,                0.42996,                0.66461,                   1.15,                0.48574,                0.87405,              0.0078418,              0.0078418,              0.0078418
                    111,                0.48559,                0.65605,                0.29295,                0.81352,                0.86738,                0.69049,                0.72475,                0.50777,                0.81327,                0.65646,                0.68847,                0.41834,                0.67699,                   1.12,                0.50222,                0.88248,               0.007822,               0.007822,               0.007822
                    112,                0.49242,                0.64979,                0.29461,                0.82071,                0.83117,                0.70125,                0.73547,                0.52576,                0.80263,                0.66934,                0.69664,                0.43646,                0.67385,                   1.09,                0.49805,                  0.872,              0.0078022,              0.0078022,              0.0078022
                    113,                0.48676,                0.66261,                0.29687,                0.81609,                0.85319,                 0.7346,                0.75056,                0.53209,                0.82061,                0.71059,                0.71713,                0.45017,                 0.6612,                 1.1538,                0.46428,                0.86832,              0.0077824,              0.0077824,              0.0077824
                    114,                 0.4876,                0.63871,                0.29383,                0.81607,                0.83425,                0.71737,                0.73827,                 0.5322,                0.78913,                  0.681,                0.69755,                0.43964,                0.66932,                 1.1415,                0.47594,                0.87698,              0.0077626,              0.0077626,              0.0077626
                    115,                0.47991,                0.64022,                0.28922,                0.81992,                0.83659,                0.72027,                0.73882,                0.52686,                 0.8107,                0.68374,                0.69734,                0.43361,                0.68142,                 1.1838,                0.47668,                0.87755,              0.0077428,              0.0077428,              0.0077428
                    116,                 0.4837,                0.64635,                0.28977,                0.81572,                0.80616,                0.73496,                0.74553,                0.53568,                0.81506,                0.68165,                0.70015,                0.44507,                0.66647,                 1.1224,                0.43746,                0.87897,               0.007723,               0.007723,               0.007723
                    117,                0.48279,                0.65721,                0.29177,                0.81284,                0.83541,                0.73154,                0.74286,                 0.5204,                 0.8135,                0.68838,                0.69673,                0.44149,                0.68954,                 1.1955,                0.48134,                0.88808,              0.0077032,              0.0077032,              0.0077032
                    118,                0.47897,                0.64235,                0.28691,                0.81516,                0.84464,                0.74562,                0.74958,                0.53558,                0.80491,                0.68847,                 0.6954,                0.43133,                0.68498,                 1.2188,                0.46617,                 0.8953,              0.0076834,              0.0076834,              0.0076834
                    119,                0.46718,                0.64174,                0.28334,                0.81339,                 0.8399,                0.70584,                0.72168,                0.52148,                0.82403,                0.65324,                0.67156,                0.42697,                0.65575,                 1.1756,                0.49306,                 0.8745,              0.0076636,              0.0076636,              0.0076636
                    120,                0.47867,                0.63407,                0.28752,                0.81774,                 0.8719,                0.68773,                0.72686,                0.51397,                0.81958,                0.65174,                0.68301,                0.43453,                0.67246,                 1.1571,                0.52671,                0.87973,              0.0076438,              0.0076438,              0.0076438
                    121,                0.47873,                0.64186,                0.28649,                0.81899,                0.82819,                0.71583,                0.74099,                0.52493,                0.77846,                0.67072,                 0.6831,                0.43109,                 0.6687,                 1.1392,                0.47332,                0.88225,               0.007624,               0.007624,               0.007624
                    122,                0.47792,                0.62559,                0.28646,                0.81551,                0.82533,                0.72719,                0.73694,                0.52283,                0.77816,                0.69258,                0.69899,                0.44418,                0.65578,                 1.1683,                0.46921,                0.87007,              0.0076042,              0.0076042,              0.0076042
                    123,                0.47257,                0.62481,                0.28398,                0.81344,                0.84886,                0.72343,                0.74058,                0.52909,                0.80268,                0.69462,                0.70697,                0.44825,                0.66184,                 1.1883,                0.47091,                0.87343,              0.0075844,              0.0075844,              0.0075844
                    124,                0.46873,                0.63116,                 0.2834,                 0.8162,                0.85809,                0.72087,                0.75201,                0.53282,                0.79333,                0.67447,                0.69094,                0.44068,                0.67087,                 1.2945,                0.44916,                0.88025,              0.0075646,              0.0075646,              0.0075646
                    125,                0.46862,                0.63016,                0.28695,                0.81232,                0.86999,                0.71863,                 0.7421,                0.53425,                0.81265,                0.68104,                0.70161,                0.43575,                0.66185,                 1.2149,                0.44592,                0.88038,              0.0075448,              0.0075448,              0.0075448
                    126,                0.46597,                0.62701,                0.27964,                0.80965,                0.84668,                0.71813,                0.73758,                0.53013,                0.80272,                0.69138,                0.70462,                0.44312,                0.65611,                 1.2607,                0.46328,                0.87057,               0.007525,               0.007525,               0.007525
                    127,                 0.4667,                0.62717,                0.28031,                0.81392,                0.85376,                0.70988,                0.74118,                0.52182,                0.79805,                0.67934,                0.70064,                0.43986,                0.65194,                 1.2205,                0.45703,                0.87229,              0.0075052,              0.0075052,              0.0075052
                    128,                0.46372,                0.62136,                0.27848,                0.80782,                0.84883,                0.71652,                 0.7304,                0.51568,                0.79871,                0.68134,                0.68705,                0.43003,                0.66573,                 1.1809,                0.46802,                0.87265,              0.0074854,              0.0074854,              0.0074854
                    129,                0.46112,                0.62906,                0.28082,                0.81158,                0.83721,                0.72643,                0.73808,                0.52847,                 0.8338,                0.64893,                0.67291,                 0.4404,                0.66782,                 1.2553,                0.48916,                0.87878,              0.0074656,              0.0074656,              0.0074656
                    130,                0.46164,                0.61968,                0.27841,                  0.814,                0.82272,                0.69527,                0.72492,                0.51807,                0.84993,                0.65701,                0.69065,                0.44419,                0.65375,                  1.235,                 0.4806,                0.86741,              0.0074458,              0.0074458,              0.0074458
                    131,                0.46256,                0.63043,                0.27963,                0.80932,                0.81678,                0.70628,                0.72121,                0.52341,                0.77803,                0.66471,                0.67212,                0.43669,                0.67108,                 1.2234,                0.47293,                0.87371,               0.007426,               0.007426,               0.007426
                    132,                0.46257,                0.63408,                0.27878,                0.81154,                0.85092,                0.70947,                 0.7335,                0.52493,                0.84299,                0.65513,                0.68906,                0.44126,                0.66669,                 1.1948,                0.47496,                0.87102,              0.0074062,              0.0074062,              0.0074062
                    133,                0.47548,                0.62314,                0.28292,                0.81477,                0.84187,                0.71792,                0.73257,                0.51398,                0.78682,                0.65841,                0.66909,                0.42683,                0.67998,                 1.1781,                0.45607,                0.88085,              0.0073864,              0.0073864,              0.0073864
                    134,                0.46079,                0.62511,                0.27875,                0.81459,                 0.8667,                0.72518,                0.74416,                0.52482,                0.80564,                0.67883,                0.68896,                 0.4367,                0.66595,                 1.2227,                0.43993,                0.86979,              0.0073666,              0.0073666,              0.0073666
                    135,                0.45834,                0.62026,                0.27636,                 0.8133,                0.85748,                0.71993,                0.73809,                0.53476,                0.82628,                0.69782,                0.70596,                0.45347,                0.66195,                 1.2289,                0.45393,                0.87978,              0.0073468,              0.0073468,              0.0073468
                    136,                0.45404,                0.62588,                0.27644,                0.80951,                0.83996,                0.72306,                0.73386,                 0.5266,                0.80127,                0.68245,                0.68405,                0.43412,                0.67725,                 1.2362,                0.46578,                0.88366,               0.007327,               0.007327,               0.007327
                    137,                0.45887,                0.62804,                0.27645,                 0.8096,                0.80399,                0.70937,                0.72642,                0.51464,                0.76161,                0.67523,                0.67931,                0.43503,                0.68182,                 1.2501,                0.48111,                 0.8801,              0.0073072,              0.0073072,              0.0073072
                    138,                0.45895,                0.60803,                0.27551,                0.80963,                  0.824,                0.73087,                0.73924,                0.53012,                0.80947,                0.67566,                0.68793,                0.44147,                0.67713,                  1.261,                0.49202,                0.88382,              0.0072874,              0.0072874,              0.0072874
                    139,                0.45812,                0.60395,                0.27797,                0.80871,                0.83551,                0.70551,                 0.7267,                 0.5211,                0.80623,                0.66233,                0.68181,                0.43039,                0.67649,                 1.2414,                0.47718,                0.87841,              0.0072676,              0.0072676,              0.0072676
                    140,                0.45387,                0.62707,                0.27608,                0.80461,                 0.8507,                0.72085,                 0.7387,                0.53408,                0.81008,                0.68968,                0.70365,                0.45037,                0.66441,                 1.2242,                0.47415,                0.87906,              0.0072478,              0.0072478,              0.0072478
                    141,                0.44967,                0.61037,                0.27162,                0.81315,                0.84464,                0.70779,                0.74118,                0.52798,                0.78879,                0.66569,                0.69926,                0.45043,                0.67484,                 1.2567,                0.46843,                0.87688,               0.007228,               0.007228,               0.007228
                    142,                0.45064,                 0.6282,                 0.2732,                0.81014,                0.80941,                0.69437,                 0.7161,                 0.5013,                0.76474,                 0.6726,                0.68333,                0.42906,                0.68002,                 1.2723,                0.48438,                0.88168,              0.0072082,              0.0072082,              0.0072082
                    143,                0.44724,                0.60713,                0.27094,                0.81125,                0.79546,                0.72805,                0.73126,                0.51993,                0.76406,                0.69239,                 0.6984,                0.44616,                0.67432,                 1.2852,                0.45823,                0.87926,              0.0071884,              0.0071884,              0.0071884
                    144,                0.44553,                0.61063,                0.26999,                0.80417,                0.82982,                0.73572,                0.75266,                0.52824,                0.82246,                0.69858,                0.71678,                0.45298,                 0.6667,                 1.2898,                 0.4452,                0.87881,              0.0071686,              0.0071686,              0.0071686
                    145,                0.44856,                0.61512,                0.27181,                0.81092,                0.80695,                0.72342,                0.72991,                0.50917,                0.76291,                0.69216,                 0.6946,                0.44126,                0.68529,                 1.3147,                0.49219,                0.88201,              0.0071488,              0.0071488,              0.0071488
                    146,                0.44724,                0.60304,                0.27137,                0.81141,                0.81217,                0.69854,                0.72013,                0.50573,                0.77766,                0.65461,                0.68273,                0.42752,                 0.6937,                 1.3529,                0.52598,                0.88413,               0.007129,               0.007129,               0.007129
                    147,                  0.441,                0.59989,                0.27165,                0.80476,                0.81613,                0.72629,                0.73763,                0.52984,                0.82074,                0.67022,                0.68888,                0.44068,                0.68047,                 1.2859,                0.49285,                0.88606,              0.0071092,              0.0071092,              0.0071092
                    148,                0.43792,                0.61167,                0.26847,                0.80054,                0.86635,                0.70859,                 0.7419,                0.52796,                0.83244,                0.67755,                0.69459,                0.44562,                0.66982,                 1.2811,                0.46921,                0.88542,              0.0070894,              0.0070894,              0.0070894
                    149,                0.44175,                0.61322,                0.27226,                0.80898,                0.85636,                0.71559,                0.74191,                0.52906,                0.82686,                0.66857,                0.70031,                0.44428,                0.68672,                 1.3143,                0.48328,                0.88369,              0.0070696,              0.0070696,              0.0070696
                    150,                 0.4345,                0.60002,                0.26934,                0.80646,                 0.8617,                0.72837,                0.74999,                0.53493,                0.86597,                0.67973,                0.71111,                0.44558,                0.68902,                  1.288,                0.46989,                0.88965,              0.0070498,              0.0070498,              0.0070498
                    151,                0.44774,                0.61212,                0.27268,                0.81071,                 0.8566,                0.71763,                0.74545,                0.53407,                0.80761,                0.68444,                0.70585,                0.44663,                 0.6881,                 1.2523,                0.46144,                0.88507,                0.00703,                0.00703,                0.00703
                    152,                0.44392,                0.60254,                0.26973,                0.80544,                0.82808,                0.73852,                0.75134,                0.53715,                0.80841,                0.68879,                0.70873,                0.45829,                0.68674,                 1.2442,                0.45927,                0.88766,              0.0070102,              0.0070102,              0.0070102
                    153,                0.44308,                0.59667,                0.26914,                 0.8072,                0.85854,                0.73056,                0.73873,                0.52425,                0.81791,                0.70491,                0.70424,                 0.4497,                0.68867,                 1.2754,                0.46414,                 0.8819,              0.0069904,              0.0069904,              0.0069904
                    154,                0.43934,                0.60508,                0.26427,                0.80289,                0.86731,                0.69859,                0.73181,                0.51368,                0.82565,                0.67649,                0.69525,                0.43052,                0.68362,                 1.3436,                0.48533,                0.88223,              0.0069706,              0.0069706,              0.0069706
                    155,                0.43415,                0.61064,                0.26651,                0.80556,                0.85203,                0.70394,                0.72702,                0.52165,                0.80445,                0.67703,                 0.6882,                0.42903,                0.66173,                 1.2089,                0.47523,                0.87272,              0.0069508,              0.0069508,              0.0069508
                    156,                 0.4324,                0.57863,                0.26243,                0.80516,                0.82549,                0.71071,                0.72902,                0.51947,                0.77444,                  0.673,                0.68804,                 0.4368,                0.68085,                  1.278,                0.47532,                0.88398,               0.006931,               0.006931,               0.006931
                    157,                0.43842,                0.59675,                0.26847,                0.80567,                0.82114,                0.70421,                0.73923,                0.52417,                0.83181,                0.67325,                0.71126,                0.44476,                 0.6746,                 1.2493,                0.47784,                 0.8723,              0.0069112,              0.0069112,              0.0069112
                    158,                0.43475,                0.60229,                0.26366,                0.80628,                0.84039,                0.69941,                0.73332,                0.52353,                0.78968,                0.66217,                0.67924,                0.43519,                0.66735,                 1.2996,                0.49273,                0.87344,              0.0068914,              0.0068914,              0.0068914
                    159,                0.43333,                0.59677,                0.26511,                0.79951,                0.82685,                0.71241,                0.73456,                0.51697,                0.75952,                0.66623,                0.67604,                0.44079,                0.67232,                 1.2442,                0.48049,                0.86954,              0.0068716,              0.0068716,              0.0068716
                    160,                0.43161,                 0.6015,                0.26267,                0.80428,                0.82094,                0.71245,                0.73009,                0.52415,                0.79353,                0.66752,                  0.677,                0.43986,                 0.6633,                 1.2465,                0.47209,                0.86788,              0.0068518,              0.0068518,              0.0068518
                    161,                0.43118,                0.59118,                0.26291,                0.80575,                0.82549,                0.72491,                0.74906,                0.53062,                0.77352,                0.68566,                0.69906,                0.44543,                0.65448,                 1.3069,                 0.4516,                0.87317,               0.006832,               0.006832,               0.006832
                    162,                0.42831,                0.59575,                0.26061,                 0.8032,                0.85492,                0.70368,                0.73978,                0.52113,                0.79718,                 0.6664,                0.68586,                0.43692,                0.67407,                 1.2772,                0.46195,                0.88762,              0.0068122,              0.0068122,              0.0068122
                    163,                0.43819,                0.59173,                0.26565,                0.80884,                0.83562,                0.70101,                0.73666,                0.51865,                0.80576,                0.65211,                0.67648,                0.42728,                0.67417,                 1.2813,                0.47563,                0.88463,              0.0067924,              0.0067924,              0.0067924
                    164,                0.43058,                0.59188,                0.26009,                 0.8069,                 0.8637,                0.70513,                0.73842,                0.52506,                0.81246,                0.69129,                 0.7106,                0.44694,                0.66117,                 1.2758,                0.46792,                0.87711,              0.0067726,              0.0067726,              0.0067726
                    165,                0.43367,                0.59456,                 0.2625,                0.80775,                 0.8499,                0.69986,                0.73738,                0.53468,                0.80663,                0.66703,                0.69907,                0.44157,                 0.6668,                 1.3042,                0.45372,                0.87666,              0.0067528,              0.0067528,              0.0067528
                    166,                 0.4271,                0.57967,                0.25925,                0.80396,                0.83358,                0.69612,                0.72432,                0.51626,                0.79581,                0.66318,                0.67734,                0.43714,                0.66649,                 1.2915,                0.45889,                0.87418,               0.006733,               0.006733,               0.006733
                    167,                0.42804,                0.58716,                0.25883,                0.80485,                0.85297,                0.68373,                0.72327,                0.51557,                0.84312,                0.65142,                0.68435,                0.43177,                0.67702,                 1.2774,                 0.4941,                0.88096,              0.0067132,              0.0067132,              0.0067132
                    168,                0.42567,                0.57962,                0.25934,                0.80351,                0.81199,                0.69898,                0.72424,                0.51654,                 0.7698,                 0.6676,                0.68658,                0.42815,                0.67379,                 1.3551,                 0.4977,                0.87892,              0.0066934,              0.0066934,              0.0066934
                    169,                0.42392,                0.58275,                0.25876,                0.80418,                0.83255,                0.71174,                0.73409,                0.52538,                0.79818,                 0.6867,                0.70364,                0.44498,                0.66321,                 1.2577,                0.45326,                0.87027,              0.0066736,              0.0066736,              0.0066736
                    170,                0.42627,                0.58871,                0.25811,                0.79852,                0.82082,                0.71149,                0.73666,                0.52693,                0.81038,                0.67079,                0.69492,                0.43958,                0.66137,                 1.2277,                0.46368,                0.87005,              0.0066538,              0.0066538,              0.0066538
                    171,                0.41854,                0.57762,                0.25767,                0.79799,                0.82421,                0.70655,                0.73673,                0.52991,                0.80607,                0.68204,                 0.7042,                0.44615,                0.66033,                 1.2909,                0.47062,                0.87374,               0.006634,               0.006634,               0.006634
                    172,                0.42736,                0.58508,                0.25957,                0.80154,                0.82598,                0.70651,                0.72644,                0.52262,                0.80177,                0.66221,                0.68986,                0.44075,                0.66439,                 1.3767,                0.48821,                0.87437,              0.0066142,              0.0066142,              0.0066142
                    173,                0.42456,                0.58715,                0.25842,                0.80538,                0.85301,                0.71422,                0.73999,                0.53562,                0.81268,                0.68237,                0.69523,                 0.4431,                0.66476,                 1.3179,                0.46682,                0.87088,              0.0065944,              0.0065944,              0.0065944
                    174,                0.41992,                0.58101,                0.25465,                0.80081,                0.82271,                0.73214,                0.74236,                0.53929,                0.79789,                0.70188,                0.70833,                 0.4435,                0.65938,                 1.3342,                0.45059,                0.87442,              0.0065746,              0.0065746,              0.0065746
                    175,                0.41608,                0.57995,                0.25436,                0.80092,                0.86552,                0.71698,                0.74263,                0.53473,                0.82286,                0.68121,                0.69386,                0.43338,                0.66607,                 1.3697,                0.45112,                0.87588,              0.0065548,              0.0065548,              0.0065548
                    176,                0.42265,                0.58519,                0.25769,                0.79903,                0.87753,                0.69502,                0.73793,                0.52719,                0.83005,                0.66363,                0.69067,                 0.4391,                 0.6656,                  1.409,                0.47859,                0.87702,               0.006535,               0.006535,               0.006535
                    177,                 0.4193,                0.59004,                0.25524,                0.80326,                0.88047,                0.68161,                0.72725,                0.52498,                0.83243,                0.66367,                 0.6974,                0.44713,                0.66268,                 1.3091,                0.47546,                0.87348,              0.0065152,              0.0065152,              0.0065152
                    178,                0.41979,                0.58265,                0.25614,                0.80027,                0.87645,                0.70533,                0.73533,                0.52361,                0.82257,                0.66331,                0.67861,                0.43539,                0.67837,                 1.4505,                0.47573,                0.87875,              0.0064954,              0.0064954,              0.0064954
                    179,                0.42068,                0.57955,                 0.2556,                0.80367,                0.84663,                0.71937,                0.74545,                0.52932,                0.78707,                0.66886,                0.67808,                 0.4356,                0.67544,                 1.3607,                0.46217,                0.88091,              0.0064756,              0.0064756,              0.0064756
                    180,                0.41357,                 0.5888,                0.25532,                0.79557,                0.84843,                0.71536,                0.74684,                0.53912,                0.81165,                0.67884,                0.69603,                0.45261,                 0.6556,                 1.3515,                0.43964,                0.87478,              0.0064558,              0.0064558,              0.0064558
                    181,                0.41684,                0.58254,                0.25475,                0.79767,                0.84012,                0.72569,                0.73939,                0.53271,                0.79504,                0.69687,                0.69964,                0.43665,                 0.6807,                  1.272,                0.45602,                0.87985,               0.006436,               0.006436,               0.006436
                    182,                0.40834,                0.57611,                0.25231,                0.80177,                0.88088,                 0.6928,                 0.7338,                0.52216,                0.83049,                0.66435,                0.68996,                0.43138,                0.67976,                 1.3332,                0.45593,                0.87848,              0.0064162,              0.0064162,              0.0064162
                    183,                0.40911,                0.57441,                0.25329,                 0.7992,                0.85991,                 0.6974,                0.73221,                0.52484,                0.80074,                0.66354,                0.68214,                0.43377,                0.67015,                 1.3948,                0.46661,                0.87196,              0.0063964,              0.0063964,              0.0063964
                    184,                0.41599,                0.57358,                0.25254,                0.80192,                0.82082,                0.71634,                0.73546,                0.52341,                0.77315,                0.65563,                 0.6738,                0.43609,                0.67787,                 1.5082,                0.47922,                0.87473,              0.0063766,              0.0063766,              0.0063766
                    185,                0.41475,                0.57984,                0.25322,                0.80504,                0.82931,                0.70186,                0.72869,                0.52619,                0.78478,                 0.6728,                0.68494,                0.43992,                0.66441,                  1.374,                 0.4775,                0.86932,              0.0063568,              0.0063568,              0.0063568
                    186,                0.41548,                0.57597,                 0.2517,                0.79831,                0.82501,                0.71796,                0.73551,                0.52807,                0.76318,                0.67819,                0.67752,                0.43564,                 0.6606,                 1.3906,                0.45818,                 0.8747,               0.006337,               0.006337,               0.006337
                    187,                0.40932,                0.57008,                0.25235,                0.80251,                0.83574,                0.70057,                0.72981,                0.52734,                0.78757,                0.66681,                0.68158,                0.43912,                0.65746,                 1.3585,                0.46442,                0.87024,              0.0063172,              0.0063172,              0.0063172
                    188,                0.40373,                0.57472,                 0.2493,                0.79536,                0.88939,                0.70684,                0.74756,                0.53363,                0.80834,                0.65557,                 0.6756,                0.43613,                0.65518,                 1.3396,                0.45746,                0.86408,              0.0062974,              0.0062974,              0.0062974
                    189,                0.41118,                0.57863,                0.25095,                0.80198,                0.85807,                0.72217,                0.74966,                0.54053,                0.83143,                0.67105,                0.68968,                0.43878,                 0.6703,                 1.5081,                  0.459,                0.87484,              0.0062776,              0.0062776,              0.0062776
                    190,                0.41739,                0.57277,                0.25474,                0.80098,                0.85804,                0.70379,                0.73979,                0.53218,                0.81671,                0.65541,                0.68852,                0.44142,                0.66831,                 1.4857,                0.46422,                0.87722,              0.0062578,              0.0062578,              0.0062578
                    191,                0.40483,                0.56371,                 0.2497,                0.79961,                0.85808,                0.69104,                0.72701,                0.52734,                0.81069,                0.64108,                0.66874,                0.43856,                0.66624,                 1.4764,                0.48423,                0.87236,               0.006238,               0.006238,               0.006238
                    192,                0.40716,                0.56749,                 0.2503,                0.80033,                0.84894,                0.70671,                0.73777,                0.53389,                0.79853,                0.67274,                0.69077,                0.44129,                0.66253,                  1.544,                0.47528,                0.87249,              0.0062182,              0.0062182,              0.0062182
                    193,                0.40594,                 0.5735,                0.24884,                0.79765,                0.83991,                0.69604,                0.72526,                0.52315,                0.79069,                0.66037,                0.68181,                0.43702,                0.67447,                 1.4718,                0.49763,                 0.8754,              0.0061984,              0.0061984,              0.0061984
                    194,                0.40437,                 0.5701,                0.24874,                0.80202,                0.85604,                0.71104,                  0.741,                0.52744,                 0.7888,                0.66025,                0.67544,                0.43805,                0.66987,                 1.3942,                0.46158,                0.87305,              0.0061786,              0.0061786,              0.0061786
                    195,                0.40532,                0.55945,                0.24913,                0.79857,                  0.811,                0.73097,                0.73385,                0.52802,                0.84751,                0.65561,                0.67956,                0.44387,                0.66127,                 1.3623,                0.46403,                0.87261,              0.0061588,              0.0061588,              0.0061588
                    196,                 0.4016,                0.56337,                0.24592,                0.79831,                0.83356,                0.71392,                0.73453,                0.52417,                0.79992,                0.66608,                 0.6835,                0.43846,                0.67255,                 1.5009,                0.46181,                0.87801,               0.006139,               0.006139,               0.006139
                    197,                0.40344,                0.56611,                0.24585,                0.79317,                0.81882,                0.72299,                0.73606,                0.52232,                0.79465,                0.66267,                0.67956,                 0.4416,                0.68559,                 1.4196,                0.47993,                0.87661,              0.0061192,              0.0061192,              0.0061192
                    198,                0.40527,                0.57878,                0.25189,                0.79871,                0.81529,                0.72755,                 0.7342,                0.52989,                0.79424,                0.67582,                0.68615,                0.44532,                0.66837,                 1.4035,                0.45178,                0.87245,              0.0060994,              0.0060994,              0.0060994
                    199,                0.39872,                 0.5705,                0.24736,                0.79875,                0.83383,                0.72894,                0.74994,                0.53802,                0.83017,                0.67261,                0.70418,                0.45101,                0.67204,                 1.4897,                0.44893,                0.87245,              0.0060796,              0.0060796,              0.0060796
                    200,                0.39655,                0.56536,                0.24792,                 0.7983,                0.84903,                0.70146,                0.72574,                0.52621,                0.81875,                0.67589,                0.69031,                0.43945,                0.67192,                 1.3778,                0.44905,                0.87451,              0.0060598,              0.0060598,              0.0060598
                    201,                0.40246,                0.56443,                0.25219,                0.79622,                0.85222,                0.70541,                0.73878,                0.53386,                0.81814,                0.66086,                0.69155,                 0.4411,                0.67184,                 1.3664,                0.46353,                0.87664,                0.00604,                0.00604,                0.00604
                    202,                0.39629,                0.56305,                0.24842,                0.79853,                0.84048,                0.71706,                0.74209,                0.53322,                0.81668,                0.67146,                0.69474,                0.44439,                0.67617,                 1.4719,                0.46701,                 0.8774,              0.0060202,              0.0060202,              0.0060202
