                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                0.56018,                0.73437,                0.37938,                0.92346,                0.86686,                 0.7201,                0.76255,                0.54327,                0.80305,                0.66993,                0.71095,                0.45149,                0.64436,                0.95674,                0.44734,                0.87517,               0.007822,               0.007822,               0.007822
                    112,                 0.5694,                0.74405,                0.37835,                0.92242,                0.81637,                0.75942,                 0.7623,                 0.5562,                0.81895,                0.66692,                0.69977,                0.45305,                0.64411,                 1.0025,                 0.4606,                0.87253,              0.0078022,              0.0078022,              0.0078022
                    113,                0.56555,                0.73715,                0.37689,                0.92293,                0.81732,                0.72536,                0.74228,                0.53382,                0.78818,                0.68503,                0.69612,                0.45048,                 0.6126,                 1.0066,                0.49674,                0.85925,              0.0077824,              0.0077824,              0.0077824
                    114,                0.57177,                0.75793,                0.37648,                0.91514,                 0.8665,                0.73043,                0.75117,                0.53752,                 0.8292,                0.70722,                 0.7193,                0.44207,                0.62131,                0.91861,                0.43298,                0.86105,              0.0077626,              0.0077626,              0.0077626
                    115,                0.56543,                0.74447,                0.37697,                0.91905,                0.85651,                0.70565,                0.75349,                0.54727,                0.82599,                0.68191,                 0.7187,                0.45193,                0.62377,                0.94564,                0.45362,                0.86281,              0.0077428,              0.0077428,              0.0077428
                    116,                0.56464,                0.75362,                 0.3822,                0.91962,                0.84681,                0.72478,                  0.763,                0.55032,                0.79911,                0.69033,                0.72677,                0.46186,                0.63019,                0.90719,                0.42677,                0.86544,               0.007723,               0.007723,               0.007723
                    117,                 0.5653,                0.73773,                0.37785,                0.92421,                0.84402,                0.69945,                0.74568,                 0.5355,                0.79235,                0.66693,                0.70634,                0.45178,                0.63347,                0.95402,                 0.4537,                0.86657,              0.0077032,              0.0077032,              0.0077032
                    118,                0.55484,                0.72533,                0.37219,                0.91942,                0.84483,                0.75263,                0.76704,                0.54715,                0.80042,                0.72121,                0.72624,                0.45879,                0.61379,                0.89495,                0.40487,                0.86146,              0.0076834,              0.0076834,              0.0076834
                    119,                0.55698,                 0.7266,                0.37077,                0.92254,                0.84054,                0.73689,                0.75966,                0.54358,                0.81993,                0.69932,                0.73193,                0.46121,                0.62267,                0.94562,                0.42698,                0.86249,              0.0076636,              0.0076636,              0.0076636
                    120,                0.56136,                0.73926,                0.37525,                0.92169,                0.83886,                 0.7549,                0.77686,                0.55365,                0.80874,                0.69653,                0.71753,                0.44915,                0.62387,                0.92373,                 0.4045,                0.86476,              0.0076438,              0.0076438,              0.0076438
                    121,                0.56095,                0.75688,                0.37172,                0.92114,                0.81005,                 0.7478,                0.74924,                 0.5343,                0.76434,                0.70874,                0.71025,                0.44803,                0.63638,                0.94975,                0.45082,                0.87107,               0.007624,               0.007624,               0.007624
                    122,                0.56357,                0.73622,                0.37388,                 0.9183,                0.83965,                0.72871,                0.73915,                0.52963,                0.77362,                0.68456,                0.68309,                0.44457,                0.61895,                0.97691,                0.47496,                0.86294,              0.0076042,              0.0076042,              0.0076042
                    123,                0.56562,                0.72305,                0.37272,                0.92077,                0.78878,                0.73203,                0.74537,                0.53523,                0.77506,                0.67618,                0.70501,                0.45518,                0.64357,                0.94191,                0.46431,                0.86784,              0.0075844,              0.0075844,              0.0075844
                    124,                0.56272,                0.73519,                0.37283,                0.91729,                0.80067,                0.73625,                0.75747,                0.54546,                0.74938,                0.69594,                0.71077,                0.44753,                0.63297,                0.93747,                0.43493,                0.87114,              0.0075646,              0.0075646,              0.0075646
                    125,                0.55447,                0.73949,                0.37381,                0.91943,                0.80069,                0.76264,                0.75027,                0.53916,                 0.7412,                0.72046,                0.71228,                0.45418,                0.62988,                0.89997,                0.41292,                0.86751,              0.0075448,              0.0075448,              0.0075448
                    126,                0.55626,                0.72433,                0.37018,                0.92385,                0.86009,                0.73478,                0.76448,                0.54134,                0.80249,                0.69203,                0.70629,                0.45947,                0.64515,                0.91543,                0.41131,                0.87366,               0.007525,               0.007525,               0.007525
                    127,                0.55417,                0.73971,                0.37282,                0.91486,                0.83472,                0.74518,                0.76501,                0.54856,                0.82913,                0.69468,                0.72344,                0.46438,                0.61823,                0.92727,                0.38799,                0.86246,              0.0075052,              0.0075052,              0.0075052
                    128,                0.55697,                0.72189,                0.37126,                0.92088,                0.83565,                0.75039,                0.76608,                0.54995,                0.79397,                0.71107,                0.72877,                0.46185,                0.61157,                 0.9175,                0.39634,                0.85786,              0.0074854,              0.0074854,              0.0074854
                    129,                0.55443,                0.71962,                0.36842,                0.91507,                0.85152,                0.73776,                0.75828,                0.53959,                0.79596,                0.69178,                0.71596,                0.45921,                0.63032,                0.92275,                0.41274,                0.87147,              0.0074656,              0.0074656,              0.0074656
                    130,                0.55683,                0.72166,                0.36691,                0.91775,                0.77792,                0.72673,                0.74066,                0.53179,                0.73234,                0.68925,                0.70083,                0.44074,                0.62633,                0.94957,                0.47858,                0.86359,              0.0074458,              0.0074458,              0.0074458
                    131,                0.55758,                0.74585,                0.36544,                0.91849,                0.83882,                0.74207,                0.76367,                 0.5465,                0.80234,                0.70474,                0.72874,                0.46777,                0.62636,                  0.914,                0.42555,                0.86764,               0.007426,               0.007426,               0.007426
                    132,                0.55215,                0.73664,                0.36659,                0.92021,                0.83766,                0.72354,                0.74818,                0.54527,                0.78723,                0.69251,                0.71447,                0.46267,                 0.6239,                0.97595,                0.44424,                 0.8649,              0.0074062,              0.0074062,              0.0074062
                    133,                0.55664,                0.72638,                0.36273,                0.91563,                0.82884,                0.72783,                0.74588,                0.53118,                0.77786,                0.69436,                0.70118,                0.45814,                0.62634,                0.95054,                0.42974,                0.86723,              0.0073864,              0.0073864,              0.0073864
                    134,                0.55845,                0.74054,                 0.3673,                0.92021,                0.83235,                0.73382,                0.75497,                0.54891,                0.84921,                 0.6896,                0.73539,                0.46508,                0.62018,                0.91412,                0.40242,                0.86706,              0.0073666,              0.0073666,              0.0073666
                    135,                0.55152,                0.73526,                0.36193,                0.91688,                0.81642,                0.73758,                0.75363,                 0.5535,                 0.8162,                0.69413,                0.72168,                0.46235,                0.62205,                0.96388,                0.44986,                0.86247,              0.0073468,              0.0073468,              0.0073468
                    136,                0.56187,                0.73071,                  0.365,                0.92084,                0.77884,                  0.752,                  0.743,                0.54327,                0.73727,                0.68991,                0.68296,                0.44588,                0.62043,                0.91617,                0.41555,                0.86559,               0.007327,               0.007327,               0.007327
                    137,                0.54965,                0.70951,                0.35909,                0.91557,                 0.8177,                0.71691,                0.74811,                0.52848,                0.80264,                0.66772,                0.69512,                0.45062,                0.62508,                0.98619,                0.44129,                0.86385,              0.0073072,              0.0073072,              0.0073072
                    138,                0.54213,                0.71377,                0.35796,                0.91567,                0.83217,                0.74928,                0.76621,                0.55054,                0.87401,                0.68272,                0.73082,                0.45847,                0.61719,                0.94771,                0.41702,                0.86363,              0.0072874,              0.0072874,              0.0072874
                    139,                0.55446,                0.71818,                0.36204,                0.92139,                0.81236,                0.73909,                0.74893,                0.54092,                0.77522,                0.71062,                0.71892,                0.45035,                0.61958,                0.95685,                0.45658,                0.86903,              0.0072676,              0.0072676,              0.0072676
                    140,                0.53729,                0.69387,                0.35508,                0.91406,                0.80115,                 0.7524,                0.76865,                0.55069,                0.83888,                0.68075,                0.72704,                0.46342,                0.61412,                0.93408,                0.41482,                0.86347,              0.0072478,              0.0072478,              0.0072478
                    141,                0.54151,                0.72796,                0.35528,                0.91254,                0.80153,                0.74415,                0.75547,                0.53847,                0.79529,                0.67394,                0.71093,                0.44258,                0.61505,                0.91764,                0.41859,                 0.8598,               0.007228,               0.007228,               0.007228
                    142,                0.55394,                0.73144,                0.36082,                0.91521,                0.87679,                0.71713,                 0.7573,                0.53999,                0.83465,                0.69584,                0.71982,                0.44935,                0.61219,                0.98807,                0.43932,                0.86448,              0.0072082,              0.0072082,              0.0072082
                    143,                0.55783,                0.72593,                0.35759,                0.91581,                0.82495,                0.72878,                0.75062,                0.53194,                0.79063,                0.70024,                0.72749,                0.45042,                0.62019,                0.99015,                0.45225,                0.86624,              0.0071884,              0.0071884,              0.0071884
                    144,                0.54179,                0.70165,                0.35578,                0.91629,                0.82504,                0.75095,                0.75358,                0.54424,                0.78252,                 0.7201,                0.73399,                0.46009,                0.63272,                 0.9411,                0.43101,                0.86724,              0.0071686,              0.0071686,              0.0071686
                    145,                0.54684,                0.71917,                 0.3583,                0.91604,                0.82776,                0.74854,                0.75893,                0.55599,                0.80368,                0.72681,                  0.741,                0.45835,                 0.6246,                0.90951,                0.41165,                0.86879,              0.0071488,              0.0071488,              0.0071488
                    146,                0.54485,                0.71922,                0.35719,                0.91068,                0.84549,                0.73605,                0.76467,                0.55562,                0.84598,                0.68724,                 0.7277,                0.45083,                0.61906,                0.90299,                0.40809,                 0.8648,               0.007129,               0.007129,               0.007129
                    147,                0.54435,                0.70541,                0.35029,                0.91545,                0.81975,                0.72907,                0.75366,                0.53756,                0.76597,                0.68735,                0.70874,                0.45016,                0.61589,                0.93951,                0.40248,                0.86558,              0.0071092,              0.0071092,              0.0071092
                    148,                0.54786,                 0.7088,                0.35393,                0.91556,                 0.8319,                0.73766,                0.76688,                0.54724,                0.77217,                0.70992,                0.72549,                 0.4565,                0.62369,                0.90071,                0.40523,                0.87004,              0.0070894,              0.0070894,              0.0070894
                    149,                0.54077,                0.70611,                0.34897,                0.91486,                0.83605,                0.73446,                0.75331,                0.53713,                  0.849,                0.68486,                0.71659,                0.45228,                0.62121,                0.93163,                0.40859,                0.86491,              0.0070696,              0.0070696,              0.0070696
                    150,                0.54221,                0.71092,                0.35329,                0.91096,                0.85395,                0.74824,                0.76426,                 0.5417,                  0.829,                0.70997,                0.73464,                0.46043,                0.61849,                0.92737,                0.41631,                0.86572,              0.0070498,              0.0070498,              0.0070498
                    151,                0.53427,                0.71671,                0.35188,                0.90704,                0.89033,                0.70843,                0.77294,                0.55162,                0.88336,                0.68915,                0.74237,                 0.4609,                0.61002,                 0.8993,                0.44049,                0.86238,                0.00703,                0.00703,                0.00703
                    152,                0.53467,                0.69939,                0.34983,                0.91084,                0.83589,                0.75992,                0.76955,                  0.553,                0.79664,                0.72024,                 0.7344,                0.45571,                0.60653,                0.92053,                0.39736,                0.86103,              0.0070102,              0.0070102,              0.0070102
                    153,                0.53798,                 0.7164,                 0.3534,                0.90883,                0.82376,                0.73149,                0.75595,                0.54443,                0.78404,                0.70182,                0.72347,                0.45618,                0.61634,                0.95276,                0.46031,                0.85814,              0.0069904,              0.0069904,              0.0069904
                    154,                0.53876,                0.72463,                0.35075,                0.91496,                0.83684,                0.73892,                0.76281,                 0.5451,                0.81455,                 0.7094,                0.73004,                 0.4583,                0.62546,                0.94206,                 0.4081,                0.86326,              0.0069706,              0.0069706,              0.0069706
                    155,                0.53928,                0.68873,                0.34395,                0.91197,                0.84973,                0.75342,                0.77569,                0.55388,                0.80859,                0.72644,                0.73982,                0.47347,                0.61921,                0.92399,                0.38499,                0.85969,              0.0069508,              0.0069508,              0.0069508
                    156,                0.52727,                 0.6981,                0.34451,                 0.9128,                0.85305,                0.73497,                0.75839,                0.54935,                0.82839,                0.69625,                 0.7222,                0.46226,                0.61321,                0.98794,                0.39587,                0.86133,               0.006931,               0.006931,               0.006931
                    157,                0.54232,                0.71218,                0.35759,                0.91332,                0.82514,                0.74249,                0.76042,                0.54885,                0.78669,                0.71862,                0.73299,                0.45566,                0.63185,                0.96667,                0.41591,                0.87371,              0.0069112,              0.0069112,              0.0069112
                    158,                 0.5285,                0.69286,                0.34865,                0.90768,                0.78347,                0.74829,                0.74924,                0.54263,                0.79883,                0.68159,                0.70608,                0.44914,                 0.6148,                0.96197,                0.42008,                0.86614,              0.0068914,              0.0068914,              0.0068914
                    159,                0.53657,                0.70991,                 0.3461,                0.91129,                0.83988,                0.75017,                0.76415,                0.55265,                0.79225,                0.69444,                0.71247,                0.44828,                0.61392,                0.99495,                0.41871,                0.86316,              0.0068716,              0.0068716,              0.0068716
                    160,                0.53421,                0.71604,                0.34842,                0.91037,                0.83733,                 0.7515,                0.76273,                0.55246,                0.77414,                0.69794,                0.70426,                0.45553,                0.60763,                 1.0245,                0.42164,                0.86303,              0.0068518,              0.0068518,              0.0068518
                    161,                0.53802,                0.70374,                0.34541,                0.91272,                0.85882,                0.75141,                0.76998,                0.55468,                0.79112,                0.69707,                0.72062,                0.45796,                0.62753,                0.98167,                0.39395,                0.86756,               0.006832,               0.006832,               0.006832
                    162,                0.53663,                0.71249,                 0.3445,                0.90736,                0.87438,                0.74626,                0.77234,                0.55374,                0.83263,                0.71251,                0.73094,                0.45177,                0.61651,                0.98658,                0.38232,                 0.8656,              0.0068122,              0.0068122,              0.0068122
                    163,                0.53981,                 0.7108,                0.34809,                0.91292,                0.83383,                0.73859,                0.75941,                0.54552,                 0.7928,                 0.6977,                0.72096,                0.44945,                0.62543,                 1.0349,                 0.4114,                0.87371,              0.0067924,              0.0067924,              0.0067924
                    164,                0.53029,                0.69669,                0.34192,                0.91234,                0.84327,                0.74947,                0.76412,                0.54654,                0.79928,                0.72368,                0.73326,                0.45448,                0.61574,                0.97596,                0.40288,                0.86751,              0.0067726,              0.0067726,              0.0067726
                    165,                0.54134,                0.71869,                0.35109,                0.91648,                0.84019,                 0.7437,                0.77109,                0.54705,                0.80372,                0.70337,                0.72115,                0.45211,                0.62325,                0.96003,                0.41257,                0.86901,              0.0067528,              0.0067528,              0.0067528
                    166,                0.52946,                0.69761,                0.34913,                 0.9079,                0.84555,                0.72801,                0.75613,                0.54409,                0.81117,                0.69619,                0.71345,                0.44168,                0.61917,                0.97309,                0.42754,                0.86587,               0.006733,               0.006733,               0.006733
                    167,                0.52497,                0.69587,                0.34688,                0.90956,                0.83111,                0.74946,                0.75683,                0.54361,                0.78774,                0.70258,                0.71561,                0.45073,                0.62145,                0.98352,                0.43647,                0.86899,              0.0067132,              0.0067132,              0.0067132
                    168,                0.52854,                0.70187,                0.34855,                0.91293,                 0.8351,                0.75257,                0.77033,                0.55413,                0.79399,                0.71525,                0.72875,                0.46238,                0.62005,                 0.9617,                0.41154,                0.86584,              0.0066934,              0.0066934,              0.0066934
                    169,                0.51848,                0.69075,                0.33632,                0.90848,                0.80758,                 0.7343,                0.74642,                 0.5407,                0.76376,                0.70079,                0.70665,                0.44816,                0.62154,                0.95747,                0.43666,                0.86671,              0.0066736,              0.0066736,              0.0066736
                    170,                0.53312,                0.70789,                0.34746,                0.91405,                0.79705,                0.73088,                0.74026,                0.52679,                0.76217,                0.68845,                0.70085,                0.44325,                0.61349,                0.97814,                0.44321,                0.86098,              0.0066538,              0.0066538,              0.0066538
                    171,                0.52304,                0.69579,                0.33947,                0.90778,                0.86149,                0.75093,                0.77156,                0.55541,                0.80962,                0.71018,                0.73262,                0.46624,                0.60786,                 0.9756,                0.40428,                 0.8576,               0.006634,               0.006634,               0.006634
                    172,                0.52235,                0.68424,                0.33799,                 0.9086,                 0.8678,                0.74805,                0.76372,                0.55151,                0.80939,                0.71346,                 0.7242,                0.46431,                0.60807,                0.95768,                 0.4077,                0.85749,              0.0066142,              0.0066142,              0.0066142
                    173,                0.51849,                0.70213,                0.33786,                0.90587,                0.81013,                0.73419,                0.75905,                0.55086,                0.81095,                0.67405,                 0.7108,                0.44988,                0.61271,                0.92998,                0.43268,                0.85643,              0.0065944,              0.0065944,              0.0065944
                    174,                0.51886,                0.68715,                0.33405,                0.91002,                0.83509,                0.73222,                0.75787,                0.54799,                0.87454,                0.67741,                0.73045,                0.46274,                0.61447,                0.94787,                0.43241,                 0.8597,              0.0065746,              0.0065746,              0.0065746
                    175,                0.52955,                0.69353,                0.33586,                0.90564,                0.87974,                0.73377,                 0.7642,                 0.5435,                0.83925,                0.70284,                0.72716,                0.45656,                0.61675,                0.92451,                0.39675,                0.86575,              0.0065548,              0.0065548,              0.0065548
                    176,                0.51928,                0.68248,                0.34192,                0.91076,                0.83812,                0.74318,                0.76273,                 0.5456,                0.85767,                0.67712,                0.71741,                0.45603,                0.61457,                0.93021,                0.39324,                0.86348,               0.006535,               0.006535,               0.006535
                    177,                0.52217,                0.69198,                0.33933,                0.91483,                0.83482,                 0.7232,                0.75058,                0.53495,                0.77209,                0.68749,                0.70347,                0.44642,                0.61502,                0.91512,                0.41912,                0.85853,              0.0065152,              0.0065152,              0.0065152
                    178,                0.51598,                0.68278,                 0.3339,                0.90929,                0.82841,                0.73067,                0.75429,                0.54875,                0.78451,                0.69949,                0.71651,                0.45531,                 0.6102,                0.96524,                0.41419,                0.85695,              0.0064954,              0.0064954,              0.0064954
                    179,                0.52716,                0.69245,                0.33829,                0.91118,                 0.8072,                0.73034,                0.74699,                0.54038,                0.80478,                0.67214,                0.70352,                0.44267,                0.61485,                0.96939,                0.42529,                 0.8582,              0.0064756,              0.0064756,              0.0064756
                    180,                0.51597,                0.72573,                0.33282,                0.90788,                0.82993,                0.72572,                0.75604,                0.54293,                0.77871,                0.69745,                 0.7172,                0.44789,                0.61551,                0.95343,                0.43113,                0.85502,              0.0064558,              0.0064558,              0.0064558
                    181,                0.51119,                0.66091,                0.33461,                0.90842,                0.86349,                0.72526,                0.76238,                0.53984,                0.80661,                0.68415,                0.69954,                0.45385,                0.63019,                0.94903,                0.40743,                0.86407,               0.006436,               0.006436,               0.006436
                    182,                0.52846,                 0.7024,                0.34131,                0.90959,                0.82119,                0.74018,                0.75937,                0.53528,                0.77661,                0.70369,                0.70606,                 0.4481,                0.63396,                0.93872,                0.41544,                0.86309,              0.0064162,              0.0064162,              0.0064162
                    183,                0.50866,                0.66458,                0.33006,                 0.9053,                0.80526,                0.73612,                0.75727,                0.53906,                0.78622,                0.66982,                0.70301,                0.44971,                0.62589,                0.96654,                0.44286,                0.86425,              0.0063964,              0.0063964,              0.0063964
                    184,                 0.5193,                0.69744,                0.33541,                0.90876,                0.82761,                0.67966,                0.74058,                 0.5269,                0.77607,                0.65858,                0.68345,                0.44255,                0.61673,                0.92834,                0.42451,                0.86637,              0.0063766,              0.0063766,              0.0063766
                    185,                0.52959,                0.70562,                0.33437,                0.90674,                0.79918,                0.72487,                0.74428,                0.53333,                0.81165,                0.68601,                0.70997,                 0.4455,                0.61855,                0.95231,                0.42809,                0.86414,              0.0063568,              0.0063568,              0.0063568
                    186,                0.52468,                0.69774,                0.33526,                0.90735,                0.83257,                0.72051,                0.75158,                0.54055,                0.78387,                 0.6801,                0.70252,                0.44574,                 0.6186,                0.95319,                0.42715,                0.86548,               0.006337,               0.006337,               0.006337
                    187,                0.52252,                 0.6915,                0.33447,                0.90783,                0.83198,                0.72897,                0.75588,                0.54133,                0.78046,                  0.694,                0.71373,                0.44396,                 0.6231,                 1.0153,                0.44424,                0.86566,              0.0063172,              0.0063172,              0.0063172
                    188,                0.52505,                0.69814,                0.33696,                0.90941,                0.81842,                0.72965,                0.74346,                0.52938,                0.82738,                0.67526,                0.70468,                0.44433,                0.62558,                 1.0002,                0.43219,                0.86316,              0.0062974,              0.0062974,              0.0062974
                    189,                 0.5226,                0.70325,                0.33525,                 0.9042,                0.80212,                0.73474,                0.74801,                0.53764,                0.75731,                0.70439,                0.71452,                0.44568,                 0.6409,                0.98997,                0.42746,                0.87199,              0.0062776,              0.0062776,              0.0062776
                    190,                0.50948,                0.67005,                0.32955,                0.90642,                0.79128,                0.73192,                0.73862,                0.53698,                0.75401,                0.68557,                0.70421,                0.44389,                0.61698,                0.98335,                0.44503,                0.86536,              0.0062578,              0.0062578,              0.0062578
                    191,                 0.5123,                0.67048,                0.32739,                0.90514,                0.82803,                0.72764,                0.75081,                0.53991,                0.81098,                0.68653,                0.71641,                0.44807,                0.61959,                0.99275,                0.43874,                0.86488,               0.006238,               0.006238,               0.006238
                    192,                0.50361,                0.66826,                0.32946,                0.90198,                0.83183,                0.73542,                0.75316,                0.54751,                0.80686,                0.70189,                0.72311,                0.45448,                0.62791,                 1.0328,                0.45335,                0.87211,              0.0062182,              0.0062182,              0.0062182
                    193,                 0.5262,                0.69965,                0.33565,                 0.9077,                0.81653,                0.69669,                0.73836,                0.53266,                0.80193,                0.64964,                0.69239,                0.44012,                0.61317,                0.98931,                0.43588,                0.86473,              0.0061984,              0.0061984,              0.0061984
                    194,                0.52103,                 0.6786,                0.33476,                0.90749,                0.87489,                0.71178,                0.75893,                0.54264,                0.83663,                0.67426,                0.71649,                0.45038,                0.61532,                0.97868,                0.41507,                0.86451,              0.0061786,              0.0061786,              0.0061786
                    195,                0.52202,                0.68538,                0.33373,                0.90663,                0.80344,                0.74852,                0.76058,                0.54215,                0.83004,                0.69196,                0.73562,                0.45192,                 0.6209,                 1.0118,                0.41042,                0.86924,              0.0061588,              0.0061588,              0.0061588
                    196,                0.51439,                0.69542,                0.32811,                0.90339,                0.82147,                0.75012,                0.76888,                0.54108,                0.81773,                0.69035,                0.72424,                0.44989,                0.62054,                0.92829,                0.40168,                 0.8709,               0.006139,               0.006139,               0.006139
                    197,                0.51586,                0.69223,                0.33007,                0.90207,                0.82226,                0.74313,                0.75742,                0.54091,                0.78239,                0.71484,                0.72299,                0.45297,                0.61981,                0.95361,                0.42047,                0.86555,              0.0061192,              0.0061192,              0.0061192
                    198,                0.51442,                0.66962,                0.33038,                0.90489,                0.84531,                0.72403,                0.75373,                0.54406,                0.81719,                0.69838,                0.71871,                0.45329,                0.62316,                0.97984,                0.41186,                0.86464,              0.0060994,              0.0060994,              0.0060994
                    199,                0.51103,                0.67904,                0.32945,                0.90224,                0.79131,                0.74511,                0.75997,                0.54388,                0.75958,                0.71521,                0.72601,                0.45175,                0.63291,                0.97825,                0.40669,                 0.8677,              0.0060796,              0.0060796,              0.0060796
                    200,                0.51542,                0.66953,                0.32652,                0.90639,                0.86081,                0.71404,                0.75581,                0.54258,                0.82229,                0.68791,                0.71562,                0.44801,                0.62121,                0.99293,                0.41839,                 0.8626,              0.0060598,              0.0060598,              0.0060598
                    201,                0.50575,                0.65547,                0.32543,                0.90317,                0.81371,                0.69858,                0.73588,                 0.5357,                0.88369,                0.62768,                 0.6933,                0.44052,                 0.6101,                0.98592,                 0.4408,                0.85995,                0.00604,                0.00604,                0.00604
                    202,                0.50954,                0.68052,                0.32472,                0.90635,                0.81969,                0.72761,                0.74662,                0.53355,                 0.8461,                0.66466,                0.70876,                0.44821,                0.60912,                0.99909,                0.42152,                0.85405,              0.0060202,              0.0060202,              0.0060202
                    203,                 0.5163,                0.68958,                0.32548,                0.90875,                0.85998,                 0.7198,                0.76565,                0.54543,                0.80525,                0.66015,                0.70541,                0.44867,                0.61623,                0.97304,                0.39985,                 0.8633,              0.0060004,              0.0060004,              0.0060004
                    204,                0.51491,                0.69697,                0.32855,                0.90681,                0.83973,                 0.7365,                0.76202,                0.54912,                0.77424,                0.68913,                0.70665,                0.44249,                0.61449,                0.93788,                0.38597,                0.86171,              0.0059806,              0.0059806,              0.0059806
                    205,                0.51418,                0.68729,                0.32799,                0.90559,                0.82341,                0.73873,                 0.7552,                0.54501,                0.80403,                0.69347,                0.70949,                0.44751,                 0.6013,                0.95228,                0.40599,                0.85094,              0.0059608,              0.0059608,              0.0059608
